id,da aNo ificacao,ocupacaoSuspei oCli,ocupacaoSuspei oU i,ocupacaoConfirmadoCli,ocupacaoConfirmadoU i,ocupacaoCovidU i,ocupacaoCovidCli,ocupacaoHospi alarU i,ocupacaoHospi alarCli,saidaSuspei aObi os,saidaSuspei aAl as,saidaConfirmadaObi os,saidaConfirmadaAl as,origem,es adoNo ificacao,municipioNo ificacao,es ado,municipio,_crea ed_a,_upda ed_a,target
1290642,2022-01-01 03:00:00,0,0,0,0,0,0,5,48,0,0,0,11,parse-cloud,Sergipe,Aracaju,Sergipe,Aracaju,2022-01-01 12:54:19.752,2022-01-01 12:56:21.036,0
1290643,2022-01-01 03:00:43,0,0,0,0,6,7,73,118,0,0,0,0,parse-cloud,Espíri o San o,Cola ina,Espíri o San o,Cola ina,2022-01-01 12:55:07.808,2022-01-01 12:55:07.808,1
1290646,2022-01-01 03:00:42,0,0,0,0,0,0,10,0,0,0,0,1,parse-cloud,Minas Gerais,Unaí,Minas Gerais,Unaí,2022-01-01 12:56:56.624,2022-01-01 12:56:56.624,0
1290647,2022-01-01 03:00:32,0,0,0,0,7,4,7,21,0,0,0,0,parse-cloud,Minas Gerais,Congonhas,Minas Gerais,Congonhas,2022-01-01 12:59:41.565,2022-01-01 12:59:41.565,0
1290649,2022-01-01 03:00:42,0,0,0,0,0,3,0,19,0,1,0,0,parse-cloud,Minas Gerais,Resplendor,Minas Gerais,Resplendor,2022-01-01 13:02:05.181,2022-01-01 13:02:05.181,0
1290650,2022-01-01 03:00:42,0,0,0,0,9,3,31,86,0,0,0,0,parse-cloud,Ceará,I apipoca,Ceará,I apipoca,2022-01-01 13:04:01.060,2022-01-01 13:04:01.060,1
1290651,2022-01-01 03:00:00,0,0,0,0,7,3,7,3,0,3,0,0,parse-cloud,Ceará,I apipoca,Ceará,I apipoca,2022-01-01 13:05:05.877,2022-01-01 13:05:40.219,0
1290652,2022-01-01 03:00:24,0,0,0,0,0,0,0,7,0,0,0,0,parse-cloud,São Paulo,José Bonifácio,São Paulo,José Bonifácio,2022-01-01 13:07:53.140,2022-01-01 13:07:53.140,0
1290654,2022-01-01 03:00:23,0,0,0,0,0,3,10,40,0,0,0,0,parse-cloud,Minas Gerais,I uiu aba,Minas Gerais,I uiu aba,2022-01-01 13:15:39.293,2022-01-01 13:15:39.293,0
1290655,2022-01-01 03:00:01,0,0,0,0,20,26,10,44,1,0,0,0,parse-cloud,Pernambuco,Palmares,Pernambuco,Palmares,2022-01-01 13:18:05.610,2022-01-01 13:18:05.610,0
1290657,2022-01-01 03:00:16,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Ceará,Al o San o,Ceará,Al o San o,2022-01-01 13:20:31.281,2022-01-01 13:20:31.281,0
1290658,2022-01-01 03:00:42,0,0,0,0,0,0,6,9,0,0,0,0,parse-cloud,Alagoas,Penedo,Alagoas,Penedo,2022-01-01 13:23:05.297,2022-01-01 13:23:05.297,0
1290659,2022-01-01 03:00:55,0,0,0,0,0,1,0,3,0,0,1,5,parse-cloud,Amazonas,Canu ama,Amazonas,Canu ama,2022-01-01 13:23:13.330,2022-01-01 13:23:13.330,0
1290660,2022-01-01 03:00:14,0,0,0,0,0,0,0,15,0,1,0,0,parse-cloud,Minas Gerais,Medina,Minas Gerais,Medina,2022-01-01 13:24:24.045,2022-01-01 13:24:24.045,0
1290661,2022-01-01 03:00:17,0,0,0,0,5,6,20,82,0,1,1,1,parse-cloud,Espíri o San o,São Ma eus,Espíri o San o,São Ma eus,2022-01-01 13:25:00.323,2022-01-01 13:25:00.323,1
1290664,2022-01-01 03:00:35,0,0,0,0,3,2,12,22,0,2,0,0,parse-cloud,Minas Gerais,Curvelo,Minas Gerais,Curvelo,2022-01-01 13:25:28.422,2022-01-01 13:25:28.422,0
1290665,2022-01-01 03:00:03,0,0,0,0,0,0,0,7,0,0,0,0,parse-cloud,Minas Gerais,Mon e San o de Minas,Minas Gerais,Mon e San o de Minas,2022-01-01 13:29:20.524,2022-01-01 13:29:20.524,0
1290666,2022-01-01 03:00:39,0,0,0,0,4,0,19,77,0,0,0,0,parse-cloud,Sergipe,Aracaju,Sergipe,Aracaju,2022-01-01 13:30:57.443,2022-01-01 13:30:57.443,0
1290668,2022-01-01 03:00:13,0,0,0,0,0,2,17,67,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-01 13:32:38.406,2022-01-01 13:32:38.406,0
1290670,2022-01-01 02:00:48,0,0,0,0,2,1,18,91,0,0,0,1,parse-cloud,São Paulo,Sorocaba,São Paulo,Sorocaba,2022-01-01 13:32:51.620,2022-01-01 13:32:51.620,1
1290674,2022-01-01 03:00:00,0,0,0,0,16,13,16,13,1,0,1,0,parse-cloud,Rio de Janeiro,Duque de Caxias,Rio de Janeiro,Duque de Caxias,2022-01-01 13:34:32.011,2022-01-04 16:31:40.321,0
1290677,2022-01-01 04:00:14,0,0,0,0,0,0,0,4,0,0,0,1,parse-cloud,Amazonas,Nhamundá,Amazonas,Nhamundá,2022-01-01 13:37:21.041,2022-01-01 13:37:21.041,0
1290679,2022-01-01 03:00:59,0,0,0,0,0,0,0,36,0,0,0,0,parse-cloud,Espíri o San o,Baixo Guandu,Espíri o San o,Baixo Guandu,2022-01-01 13:38:18.352,2022-01-01 13:38:18.352,0
1290680,2022-01-01 03:00:33,0,0,0,0,4,2,5,10,0,1,0,0,parse-cloud,Minas Gerais,I ajubá,Minas Gerais,I ajubá,2022-01-01 13:39:12.706,2022-01-01 13:39:12.706,0
1290681,2022-01-01 04:00:58,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,Rondônia,Urupá,Rondônia,Urupá,2022-01-01 13:42:04.380,2022-01-01 13:42:04.380,0
1290682,2022-01-01 03:00:39,0,0,0,0,0,3,8,40,0,2,0,0,parse-cloud,San a Ca arina,Florianópolis,San a Ca arina,Florianópolis,2022-01-01 13:42:32.933,2022-01-01 13:42:32.933,0
1290683,2022-01-01 04:00:12,0,0,0,0,0,0,5,31,0,0,0,0,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-01 13:43:28.136,2022-01-01 13:43:28.136,0
1290684,2022-01-01 03:00:37,0,0,0,0,0,1,10,38,0,0,0,0,parse-cloud,San a Ca arina,São Miguel do Oes e,San a Ca arina,São Miguel do Oes e,2022-01-01 13:44:28.650,2022-01-01 13:44:28.650,0
1290685,2022-01-01 02:00:38,0,0,0,0,9,13,47,98,0,0,0,0,parse-cloud,Minas Gerais,Ipa inga,Minas Gerais,Ipa inga,2022-01-01 13:47:37.706,2022-01-01 13:47:37.706,1
1290686,2022-01-01 03:00:56,0,0,0,0,0,0,0,10,0,0,0,0,parse-cloud,Paraíba,Cajazeiras,Paraíba,Cajazeiras,2022-01-01 13:51:04.573,2022-01-01 13:51:04.573,0
1290687,2022-01-01 03:00:54,0,0,0,0,2,3,17,61,0,0,0,1,parse-cloud,Minas Gerais,São Sebas ião do Paraíso,Minas Gerais,São Sebas ião do Paraíso,2022-01-01 13:51:23.216,2022-01-01 13:51:23.216,0
1290688,2022-01-01 03:00:49,0,0,0,0,0,0,0,3,0,0,0,0,parse-cloud,São Paulo,São José do Rio Pre o,São Paulo,São José do Rio Pre o,2022-01-01 13:52:11.428,2022-01-01 13:52:11.428,0
1290689,2022-01-01 03:00:53,0,0,0,0,0,0,0,8,0,0,0,0,parse-cloud,Rio de Janeiro, rajano de Moraes,Rio de Janeiro, rajano de Moraes,2022-01-01 13:55:13.858,2022-01-01 13:55:13.858,0
1290690,2022-01-01 02:00:42,0,0,0,0,0,5,7,11,0,0,0,0,parse-cloud,Minas Gerais, imó eo,Minas Gerais, imó eo,2022-01-01 13:55:46.123,2022-01-01 13:55:46.123,0
1290692,2022-01-01 03:00:31,0,0,0,0,0,0,2,22,0,9,0,0,parse-cloud,Amazonas,Coari,Amazonas,Coari,2022-01-01 14:02:51.563,2022-01-01 14:02:51.563,0
1290693,2022-01-01 03:00:22,0,0,0,0,24,25,40,40,0,3,0,1,parse-cloud,Espíri o San o,Vila Velha,Espíri o San o,Vila Velha,2022-01-01 14:03:17.579,2022-01-01 14:03:17.579,1
1290694,2022-01-01 03:00:50,0,0,0,0,3,7,121,207,0,0,0,2,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-01 14:04:27.980,2022-01-01 14:04:27.980,1
1290695,2022-01-01 03:00:23,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Bahia,Alcobaça,Bahia,Alcobaça,2022-01-01 14:15:06.688,2022-01-01 14:15:06.688,0
1290696,2022-01-01 03:00:16,0,0,0,0,7,16,21,80,0,2,0,0,parse-cloud,Espíri o San o,Vila Velha,Espíri o San o,Vila Velha,2022-01-01 14:15:22.485,2022-01-01 14:15:22.485,1
1290697,2022-01-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Minas Gerais,Pa os de Minas,Minas Gerais,Pa os de Minas,2022-01-01 14:16:36.485,2022-01-03 11:14:18.699,0
1290698,2022-01-01 03:00:45,0,0,0,0,9,11,27,20,0,0,0,0,parse-cloud,Espíri o San o,Cola ina,Espíri o San o,Cola ina,2022-01-01 14:18:20.526,2022-01-01 14:18:20.526,0
1290701,2022-01-01 03:00:28,0,0,0,0,0,0,10,28,0,0,0,0,parse-cloud,Paraná,Pon a Grossa,Paraná,Pon a Grossa,2022-01-01 14:24:44.641,2022-01-01 14:24:44.641,0
1290702,2022-01-01 03:00:36,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,Paraná,Pruden ópolis,Paraná,Pruden ópolis,2022-01-01 14:24:47.423,2022-01-01 14:24:47.423,0
1290703,2022-01-01 03:00:56,0,0,0,0,2,2,24,50,1,0,0,0,parse-cloud,São Paulo,São José dos Campos,São Paulo,São José dos Campos,2022-01-01 14:24:58.795,2022-01-01 14:24:58.795,0
1290704,2022-01-01 03:00:20,0,0,0,0,0,0,30,50,0,0,0,0,parse-cloud,San a Ca arina,Joinville,San a Ca arina,Joinville,2022-01-01 14:27:03.973,2022-01-01 14:27:03.973,0
1290705,2022-01-01 04:00:04,0,0,0,0,0,0,3,20,0,0,0,0,parse-cloud,Ma o Grosso do Sul,Nova Andradina,Ma o Grosso do Sul,Nova Andradina,2022-01-01 14:30:17.291,2022-01-01 14:30:17.291,0
1290706,2022-01-01 03:00:32,0,0,0,0,0,0,0,16,0,0,0,0,parse-cloud,Rio Grande do Sul,Ronda Al a,Rio Grande do Sul,Ronda Al a,2022-01-01 14:30:55.925,2022-01-01 14:30:55.925,0
1290708,2022-01-01 03:00:55,0,0,0,0,0,0,0,3,0,0,0,0,parse-cloud,Rio Grande do Sul,Bom Re iro do Sul,Rio Grande do Sul,Bom Re iro do Sul,2022-01-01 14:33:18.937,2022-01-01 14:33:18.937,0
1290709,2022-01-01 03:00:15,0,0,0,0,0,1,0,1,1,0,0,0,parse-cloud,São Paulo,São Roque,São Paulo,São Roque,2022-01-01 14:36:24.730,2022-01-01 14:36:24.730,0
1290711,2022-01-01 03:00:29,0,0,0,0,2,0,7,7,0,5,0,1,parse-cloud,Paraná,Apucarana,Paraná,Apucarana,2022-01-01 14:39:07.092,2022-01-01 14:39:07.092,0
1290712,2022-01-01 03:00:41,0,0,0,0,0,6,39,305,0,0,0,0,parse-cloud,São Paulo,Ribeirão Pre o,São Paulo,Ribeirão Pre o,2022-01-01 14:40:11.507,2022-01-01 14:40:11.507,1
1290713,2022-01-01 03:00:16,0,0,0,0,0,0,5,30,0,0,0,0,parse-cloud,Minas Gerais,Paraca u,Minas Gerais,Paraca u,2022-01-01 14:41:44.970,2022-01-01 14:41:44.970,0
1290714,2022-01-01 03:00:42,0,0,0,0,0,17,34,157,0,0,0,0,parse-cloud,San a Ca arina, ubarão,San a Ca arina, ubarão,2022-01-01 14:42:06.248,2022-01-01 14:42:06.248,1
1290715,2022-01-01 05:00:41,0,0,0,0,2,1,17,140,0,0,0,0,parse-cloud,Acre,Rio Branco,Acre,Rio Branco,2022-01-01 14:42:06.274,2022-01-01 14:42:06.274,1
1290719,2022-01-01 03:00:41,0,0,0,0,0,10,27,348,0,0,0,0,parse-cloud,Pernambuco,Recife,Pernambuco,Recife,2022-01-01 14:53:35.188,2022-01-01 14:53:35.188,1
1290720,2022-01-01 03:00:10,0,0,0,0,9,14,70,101,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-01 14:58:34.830,2022-01-01 14:58:34.830,1
1290722,2022-01-01 03:00:01,0,0,0,0,2,2,12,47,0,0,0,0,parse-cloud,Piauí, eresina,Piauí, eresina,2022-01-01 15:05:23.012,2022-01-01 15:05:23.012,0
1290723,2022-01-01 03:00:10,0,0,0,0,3,9,34,83,0,0,0,1,parse-cloud,San a Ca arina,Blumenau,San a Ca arina,Blumenau,2022-01-01 15:08:13.553,2022-01-01 15:08:13.553,1
1290724,2022-01-01 03:00:45,0,0,0,0,17,0,17,114,0,0,0,1,parse-cloud,Piauí, eresina,Piauí, eresina,2022-01-01 15:11:41.949,2022-01-01 15:11:41.949,1
1290725,2022-01-01 03:00:07,0,0,0,0,6,19,14,45,0,0,0,0,parse-cloud,Minas Gerais,Pon e Nova,Minas Gerais,Pon e Nova,2022-01-01 15:12:38.285,2022-01-01 15:12:38.285,0
1290726,2022-01-01 04:00:40,0,0,0,0,0,2,0,4,0,0,0,0,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-01 15:14:36.798,2022-01-01 15:14:36.798,0
1290727,2022-01-01 03:00:34,0,0,0,0,0,2,54,67,0,0,0,0,parse-cloud,Minas Gerais,Passos,Minas Gerais,Passos,2022-01-01 15:17:19.325,2022-01-01 15:17:19.325,1
1290728,2022-01-01 03:00:39,0,0,0,0,0,0,3,24,0,0,0,0,parse-cloud,Minas Gerais,Juiz de Fora,Minas Gerais,Juiz de Fora,2022-01-01 15:23:03.180,2022-01-01 15:23:03.180,0
1290729,2022-01-01 03:00:07,0,0,0,0,0,1,0,0,0,0,0,0,parse-cloud,Piauí,Curima á,Piauí,Curima á,2022-01-01 15:25:48.941,2022-01-01 15:25:48.941,0
1290730,2022-01-01 03:00:44,0,0,0,0,2,6,119,52,0,0,0,4,parse-cloud,Piauí, eresina,Piauí, eresina,2022-01-01 15:27:08.107,2022-01-01 15:27:08.107,1
1290731,2022-01-01 03:00:44,0,0,0,0,4,0,10,80,0,0,0,0,parse-cloud,Rio Grande do Sul,Sapiranga,Rio Grande do Sul,Sapiranga,2022-01-01 15:30:54.507,2022-01-01 15:30:54.507,0
1290734,2022-01-01 03:00:00,0,0,0,0,0,1,0,7,0,0,1,3,parse-cloud,Minas Gerais,Bom Sucesso,Minas Gerais,Bom Sucesso,2022-01-01 15:41:34.130,2022-01-03 13:07:21.841,0
1290735,2022-01-01 03:00:00,0,0,0,0,1,7,39,183,0,2,0,0,parse-cloud,Ceará,For aleza,Ceará,For aleza,2022-01-01 15:42:42.418,2022-01-01 15:42:58.099,1
1290736,2022-01-01 03:00:05,0,0,0,0,8,16,58,64,0,0,4,0,parse-cloud,Bahia,Vi ória da Conquis a,Bahia,Vi ória da Conquis a,2022-01-01 15:45:21.034,2022-01-01 15:45:21.034,1
1290737,2022-01-01 03:00:14,0,0,0,0,0,0,0,12,0,0,0,0,parse-cloud,Minas Gerais,Rio Pardo de Minas,Minas Gerais,Rio Pardo de Minas,2022-01-01 15:55:39.872,2022-01-01 15:55:39.872,0
1290738,2022-01-01 03:00:21,0,0,0,0,4,2,62,152,0,0,0,0,parse-cloud,Bahia,Barreiras,Bahia,Barreiras,2022-01-01 15:56:41.816,2022-01-01 15:56:41.816,1
1290739,2022-01-01 03:00:00,0,0,0,0,0,1,0,2,0,0,0,0,parse-cloud,Minas Gerais,Alpinópolis,Minas Gerais,Alpinópolis,2022-01-01 16:05:57.118,2022-01-01 16:05:57.118,0
1290740,2022-01-01 03:00:00,0,0,0,0,0,0,0,16,0,0,0,0,parse-cloud,Minas Gerais,Ma eus Leme,Minas Gerais,Ma eus Leme,2022-01-01 16:10:12.653,2022-01-01 16:10:12.653,0
1290741,2022-01-01 03:00:59,0,0,0,0,0,2,0,8,0,0,0,0,parse-cloud,Pará,Ipixuna do Pará,Pará,Ipixuna do Pará,2022-01-01 16:10:42.469,2022-01-01 16:10:42.469,0
1290744,2022-01-01 03:00:14,0,0,0,0,0,1,0,20,0,0,0,0,parse-cloud,Minas Gerais,Por eirinha,Minas Gerais,Por eirinha,2022-01-01 16:14:40.289,2022-01-01 16:14:40.289,0
1290745,2022-01-01 03:00:14,0,0,0,0,10,15,10,187,0,0,0,0,parse-cloud,Minas Gerais,Juiz de Fora,Minas Gerais,Juiz de Fora,2022-01-01 16:25:41.333,2022-01-01 16:25:41.333,1
1290746,2022-01-01 03:00:00,0,0,0,0,0,1,7,15,1,1,1,1,parse-cloud,Bahia,Serrinha,Bahia,Serrinha,2022-01-01 16:27:27.857,2022-01-01 16:28:16.943,0
1290747,2022-01-01 03:00:27,0,0,0,0,0,1,0,2,0,0,0,0,parse-cloud,Ceará,Jucás,Ceará,Jucás,2022-01-01 16:35:47.012,2022-01-01 16:35:47.012,0
1290751,2022-01-01 03:00:53,0,0,0,0,0,0,10,12,0,0,0,0,parse-cloud,San a Ca arina,I uporanga,San a Ca arina,I uporanga,2022-01-01 16:42:15.758,2022-01-01 16:42:15.758,0
1290753,2022-01-01 03:00:00,0,0,0,0,0,0,0,19,0,0,0,0,parse-cloud,Minas Gerais,Cruzília,Minas Gerais,Cruzília,2022-01-01 17:01:20.081,2022-01-01 21:45:23.494,0
1290754,2022-01-01 03:00:11,0,0,0,0,5,0,13,26,0,0,0,2,parse-cloud,Espíri o San o,Linhares,Espíri o San o,Linhares,2022-01-01 17:08:01.360,2022-01-01 17:08:01.360,0
1290755,2022-01-01 03:00:33,0,0,0,0,0,0,0,13,0,0,0,0,parse-cloud,Rio Grande do Sul,São Marcos,Rio Grande do Sul,São Marcos,2022-01-01 17:15:52.532,2022-01-01 17:15:52.532,0
1290756,2022-01-01 03:00:21,0,0,0,0,0,0,0,1,0,2,0,0,parse-cloud,Minas Gerais,São Romão,Minas Gerais,São Romão,2022-01-01 17:19:54.884,2022-01-01 17:19:54.884,0
1290757,2022-01-01 03:00:29,0,0,0,0,0,0,0,7,0,0,0,0,parse-cloud,Minas Gerais,Man ena,Minas Gerais,Man ena,2022-01-01 17:22:40.319,2022-01-01 17:22:40.319,0
1290758,2022-01-01 03:00:33,0,0,0,0,0,4,0,79,0,0,0,0,parse-cloud,Rio Grande do Nor e,Na al,Rio Grande do Nor e,Na al,2022-01-01 17:26:54.982,2022-01-01 17:26:54.982,0
1290759,2022-01-01 03:00:27,0,0,0,0,1,2,1,2,0,0,0,0,parse-cloud,Minas Gerais,Araçuaí,Minas Gerais,Araçuaí,2022-01-01 17:39:02.283,2022-01-01 17:39:02.283,0
1290774,2022-01-01 03:00:00,0,0,0,0,0,0,0,11,0,0,0,1,parse-cloud,Minas Gerais,Cássia,Minas Gerais,Cássia,2022-01-01 17:48:36.338,2022-01-04 17:12:58.622,0
1290785,2022-01-01 03:00:43,0,0,0,0,0,0,0,80,0,0,0,0,parse-cloud,Paraná,Pon a Grossa,Paraná,Pon a Grossa,2022-01-01 17:51:49.924,2022-01-01 17:51:49.924,0
1290786,2022-01-01 03:00:01,0,0,0,0,2,1,5,36,0,0,0,0,parse-cloud,Minas Gerais,Viçosa,Minas Gerais,Viçosa,2022-01-01 17:52:42.853,2022-01-01 17:52:42.853,0
1290788,2022-01-01 03:00:49,0,0,0,0,0,0,5,22,0,0,0,0,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-01 17:57:02.616,2022-01-01 17:57:02.616,0
1290790,2022-01-01 03:00:13,0,0,0,0,4,3,13,36,0,0,0,0,parse-cloud,Minas Gerais,Alfenas,Minas Gerais,Alfenas,2022-01-01 17:57:58.264,2022-01-01 17:57:58.264,0
1290792,2022-01-01 03:00:32,0,0,0,0,0,0,0,26,0,6,0,0,parse-cloud,Maranhão,I apecuru Mirim,Maranhão,I apecuru Mirim,2022-01-01 18:03:05.638,2022-01-01 18:03:05.638,0
1290793,2022-01-01 03:00:15,0,0,0,0,1,2,5,14,0,0,0,0,parse-cloud,Minas Gerais,San os Dumon ,Minas Gerais,San os Dumon ,2022-01-01 18:20:32.843,2022-01-01 18:20:32.843,0
1290794,2022-01-01 04:00:02,0,0,0,0,16,20,64,129,0,0,1,29,parse-cloud,Amazonas,Manaus,Amazonas,Manaus,2022-01-01 18:24:45.811,2022-01-01 18:24:45.811,1
1290795,2022-01-01 03:00:16,0,0,0,0,2,3,0,0,0,3,0,1,parse-cloud,Minas Gerais,San a Luzia,Minas Gerais,San a Luzia,2022-01-01 18:26:03.470,2022-01-01 18:26:03.470,0
1290796,2022-01-01 03:00:17,0,0,0,0,0,1,27,168,0,0,0,0,parse-cloud,San a Ca arina,São José,San a Ca arina,São José,2022-01-01 18:31:19.420,2022-01-01 18:31:19.420,1
1290797,2022-01-01 03:00:12,0,0,0,0,0,0,0,12,0,0,0,0,parse-cloud,Rio Grande do Sul,Ronda Al a,Rio Grande do Sul,Ronda Al a,2022-01-01 18:32:57.052,2022-01-01 18:32:57.052,0
1290798,2022-01-01 03:00:18,0,0,0,0,0,0,0,5,0,0,0,0,parse-cloud,Goiás,São Miguel do Araguaia,Goiás,São Miguel do Araguaia,2022-01-01 18:38:52.911,2022-01-01 18:38:52.911,0
1290799,2022-01-01 03:00:44,0,0,0,0,0,0,0,15,0,0,0,0,parse-cloud,Minas Gerais,Virginópolis,Minas Gerais,Virginópolis,2022-01-01 18:47:05.386,2022-01-01 18:47:05.386,0
1290800,2022-01-01 02:00:31,0,0,0,0,2,4,20,21,0,0,0,0,parse-cloud,Rio Grande do Sul,Charqueadas,Rio Grande do Sul,Charqueadas,2022-01-01 18:47:57.404,2022-01-01 18:47:57.404,0
1290801,2022-01-01 03:00:01,0,0,0,0,0,0,0,7,0,0,0,0,parse-cloud,Goiás,Inhumas,Goiás,Inhumas,2022-01-01 18:48:39.551,2022-01-01 18:48:39.551,0
1290803,2022-01-01 03:00:13,0,0,0,0,0,0,0,7,0,0,0,0,parse-cloud,San a Ca arina,Guarujá do Sul,San a Ca arina,Guarujá do Sul,2022-01-01 19:03:36.358,2022-01-01 19:03:36.358,0
1290804,2022-01-01 03:00:41,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Ceará,Penafor e,Ceará,Penafor e,2022-01-01 19:07:04.315,2022-01-01 19:07:04.315,0
1290805,2022-01-01 03:00:29,0,0,0,0,0,0,0,7,0,0,1,3,parse-cloud,Minas Gerais,Mon alvânia,Minas Gerais,Mon alvânia,2022-01-01 19:21:24.644,2022-01-01 19:21:24.644,0
1290806,2022-01-01 03:00:00,0,0,0,0,0,8,0,23,0,2,0,0,parse-cloud,Minas Gerais,I ambacuri,Minas Gerais,I ambacuri,2022-01-01 19:24:26.415,2022-01-01 19:39:02.224,0
1290807,2022-01-01 03:00:00,0,0,0,0,0,0,0,8,0,0,0,4,parse-cloud,Minas Gerais,Cabo Verde,Minas Gerais,Cabo Verde,2022-01-01 19:25:55.372,2022-01-01 19:25:55.372,0
1290808,2022-01-01 03:00:07,0,0,0,0,1,6,9,36,0,0,0,0,parse-cloud,Minas Gerais,Coronel Fabriciano,Minas Gerais,Coronel Fabriciano,2022-01-01 19:27:36.196,2022-01-01 19:27:36.196,0
1290809,2022-01-01 03:00:28,0,0,0,0,2,9,1,20,0,0,0,0,parse-cloud,Minas Gerais,I aobim,Minas Gerais,I aobim,2022-01-01 19:27:58.877,2022-01-01 19:27:58.877,0
1290811,2022-01-01 03:00:01,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Pernambuco,Afrânio,Pernambuco,Afrânio,2022-01-01 19:30:26.056,2022-01-01 19:30:26.056,0
1290813,2022-01-01 03:00:23,0,0,0,0,0,0,0,4,0,0,0,0,parse-cloud,Rio Grande do Sul,Viadu os,Rio Grande do Sul,Viadu os,2022-01-01 19:43:42.285,2022-01-01 19:43:42.285,0
1290814,2022-01-01 03:00:58,0,0,0,0,0,0,10,23,0,2,0,0,parse-cloud,San a Ca arina,Maravilha,San a Ca arina,Maravilha,2022-01-01 19:55:37.112,2022-01-01 19:55:37.112,0
1290815,2022-01-01 03:00:51,0,0,0,0,0,0,18,60,0,0,0,0,parse-cloud,San a Ca arina,Concórdia,San a Ca arina,Concórdia,2022-01-01 20:11:04.406,2022-01-01 20:11:04.406,0
1290816,2022-01-01 03:00:46,0,0,0,0,0,8,0,24,0,0,0,3,parse-cloud, ocan ins,Miracema do  ocan ins, ocan ins,Miracema do  ocan ins,2022-01-01 20:13:39.375,2022-01-01 20:13:39.375,0
1290817,2022-01-01 03:00:26,0,0,0,0,2,3,19,18,0,0,0,1,parse-cloud,Dis ri o Federal,Brasília,Dis ri o Federal,Brasília,2022-01-01 20:16:59.472,2022-01-01 20:16:59.472,0
1290818,2022-01-01 03:00:00,0,0,0,0,2,1,16,127,0,0,0,0,parse-cloud,Minas Gerais,Mon es Claros,Minas Gerais,Mon es Claros,2022-01-01 20:20:45.988,2022-01-05 14:10:00.236,1
1290819,2022-01-01 03:00:17,0,0,0,0,0,0,47,0,0,0,0,0,parse-cloud,Rio de Janeiro,Pe rópolis,Rio de Janeiro,Pe rópolis,2022-01-01 20:29:35.447,2022-01-01 20:29:35.447,0
1290829,2022-01-01 03:00:46,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Paraná,Joaquim  ávora,Paraná,Joaquim  ávora,2022-01-01 20:43:59.384,2022-01-01 20:43:59.384,0
1290830,2022-01-01 03:00:00,0,0,0,0,4,1,20,46,0,0,0,0,parse-cloud,Minas Gerais,Barbacena,Minas Gerais,Barbacena,2022-01-01 20:44:36.452,2022-01-01 20:44:36.452,0
1290831,2022-01-01 03:00:22,0,0,0,0,4,0,0,21,0,0,0,0,parse-cloud,Bahia,Campo Formoso,Bahia,Campo Formoso,2022-01-01 20:52:42.177,2022-01-01 20:52:42.177,0
1290834,2022-01-01 03:00:07,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,Minas Gerais,Piedade do Rio Grande,Minas Gerais,Piedade do Rio Grande,2022-01-01 20:54:48.460,2022-01-01 20:54:48.460,0
1290836,2022-01-01 03:00:33,0,0,0,0,0,0,12,23,0,0,0,0,parse-cloud,Bahia,Salvador,Bahia,Salvador,2022-01-01 20:58:52.146,2022-01-01 20:58:52.146,0
1290838,2022-01-01 03:00:34,0,0,0,0,0,1,0,2,0,0,0,0,parse-cloud,Ceará,Quixelô,Ceará,Quixelô,2022-01-01 20:59:45.191,2022-01-01 20:59:45.191,0
1290839,2022-01-01 03:00:23,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Rio de Janeiro,Carmo,Rio de Janeiro,Carmo,2022-01-01 21:00:34.692,2022-01-01 21:00:34.692,0
1290840,2022-01-01 03:00:09,0,0,0,0,4,2,4,2,0,0,0,0,parse-cloud,Bahia,Ilhéus,Bahia,Ilhéus,2022-01-01 21:12:33.605,2022-01-01 21:12:33.605,0
1290841,2022-01-01 03:00:47,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Minas Gerais,Minduri,Minas Gerais,Minduri,2022-01-01 21:15:07.547,2022-01-01 21:15:07.547,0
1290842,2022-01-01 03:00:46,0,0,0,0,0,0,0,5,0,3,0,0,parse-cloud,Minas Gerais,San a Vi ória,Minas Gerais,San a Vi ória,2022-01-01 21:16:42.913,2022-01-01 21:16:42.913,0
