Subtipo,Nome,Bloco,Tipo,NumVias,Projeto,Rota,Tamanho,DataInstalacao
STRPRD,E BALTIMORE ST,3000 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,20.442.091.159,2010
STRPRD,E BALTIMORE ST,3100 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,72.768.320.700.000.000,2010
STRPRD,E BALTIMORE ST,3100 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,20.160.988.938,2010
STRPRD,E BALTIMORE ST,3200 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,12.833.342.576.000.000,2010
STRPRD,E BALTIMORE ST,3200 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,29.270.089.029.000.000,2010
STRPRD,E BALTIMORE ST,3300 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,41.417.135.532.999.900,2010
STRPRD,E BALTIMORE ST,3400 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,52.735.848.659.999.900,2010
STRPRD,E BALTIMORE ST,3600 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,52.571.035.554.000.000,2010
STRPRD,E BALTIMORE ST,3800 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,81.719.001.048.999.900,2010
STRPRD,E BALTIMORE ST,700 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,14.447.006.655.999.900,2010
STRPRD,E BALTIMORE ST,800 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.531.043.742,2010
STRPRD,E BALTIMORE ST,800 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,15.369.447.604.999.900,2010
STRPRD,E BALTIMORE ST,900 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,11.504.751.682,2010
STRPRD,E BALTIMORE ST,900 BLK E BALTIMORE ST,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,17.888.211.910.999.900,2010
STRPRD,ESSEX ST,2199 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,8.162.432.470.000.000,2010
STRPRD,ESSEX ST,2200 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,66.014.507.559.999.900,2010
STRPRD,ESSEX ST,2200 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,68.474.693.579.999.900,2010
STRPRD,ESSEX ST,2200 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,24.032.511.574,2010
STRPRD,ESSEX ST,2300 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,41.738.237.499.999.900,2010
STRPRD,ESSEX ST,2300 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.810.677.862,2010
STRPRD,ESSEX ST,2300 BLK ESSEX ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,24.109.579.728,2010
STRPRD,FAIT AVE,2396 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,551.371.525,2010
STRPRD,FAIT AVE,2397 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.173.513.356,2010
STRPRD,FAIT AVE,2398 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,12.849.522.149.000.000,2010
STRPRD,FAIT AVE,2399 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,13.932.057.655,2010
STRPRD,FAIT AVE,2400 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,88.553.573.839.999.900,2010
STRPRD,FAIT AVE,2400 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,19.670.843.513,2010
STRPRD,FAIT AVE,2500 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,19.909.775.525.000.000,2010
STRPRD,FAIT AVE,2500 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,20.407.980.279,2010
STRPRD,FAIT AVE,2600 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,19.869.536.353.000.000,2010
STRPRD,FAIT AVE,2600 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,19.877.091.618,2010
STRPRD,FAIT AVE,2700 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,90.371.371.359.999.900,2010
STRPRD,FAIT AVE,2700 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.879.343.660.000.000,2010
STRPRD,FAIT AVE,2700 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,20.334.485.530.000.000,2010
STRPRD,FAIT AVE,2800 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,96.202.053.149.999.900,2010
STRPRD,FAIT AVE,2800 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.394.672.792,2010
STRPRD,FAIT AVE,2800 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,19.875.664.734,2010
STRPRD,FAIT AVE,2900 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,92.297.632.179.999.900,2010
STRPRD,FAIT AVE,2900 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.006.826.629,2010
STRPRD,FAIT AVE,2900 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.498.939.675,2010
STRPRD,FAIT AVE,2900 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.826.816.418,2010
STRPRD,FAIT AVE,3000 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,91.717.005.929.999.900,2010
STRPRD,FAIT AVE,3000 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,98.244.423.699.999.900,2010
STRPRD,FAIT AVE,3000 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.349.067.386,2010
STRPRD,FAIT AVE,3000 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.556.359.303.000.000,2010
STRPRD,FAIT AVE,3100 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,85.314.384.959.999.900,2010
STRPRD,FAIT AVE,3100 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.153.500.897,2010
STRPRD,FAIT AVE,3100 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,20.334.820.167.000.000,2010
STRPRD,FAIT AVE,3200 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,21.978.265.780.999.900,2010
STRPRD,FAIT AVE,3200 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,22.141.207.845,2010
STRPRD,FAIT AVE,3300 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,36.083.177.110.000.000,2010
STRPRD,FAIT AVE,3300 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.119.150.592,2010
STRPRD,FAIT AVE,3300 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,13.238.615.371,2010
STRPRD,FAIT AVE,3400 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,26.565.297.046.000.000,2010
STRPRD,FAIT AVE,3500 BLK FAIT AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,13.544.412.007,2010
STRPRD,FAIT AVE,3600 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,12.605.934.815.000.000,2010
STRPRD,FAIT AVE,3700 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,27.374.809.626.000.000,2010
STRPRD,FAIT AVE,3800 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,27.127.106.477.000.000,2010
STRPRD,FAIT AVE,3900 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,26.254.998.260.000.000,2010
STRPRD,FAIT AVE,4000 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,13.181.624.177,2010
STRPRD,FAIT AVE,4000 BLK FAIT AVE,SHARROW,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,13.625.800.297.999.900,2010
STRPRD,FAWN ST,1000 BLK FAWN ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.233.873.541,2010
STRPRD,FAWN ST,1000 BLK FAWN ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,32.299.493.405.999.900,2010
STRPRD,FAWN ST,800 BLK FAWN ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,12.930.270.967.000.000,2010
STRPRD,FAWN ST,800 BLK FAWN ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,13.875.539.535.999.900,2010
STRPRD,FAWN ST,800 BLK FAWN ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,15.131.809.805,2010
STRPRD,FAWN ST,900 BLK FAWN ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,33.210.034.098,2010
STRPRD,LANCASTER ST,1498 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.533.626.327,2010
STRPRD,LANCASTER ST,1499 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,58.718.540.769.999.900,2010
STRPRD,LANCASTER ST,1500 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,19.859.728.086.999.900,2010
STRPRD,LANCASTER ST,1500 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,20.489.767.171,2010
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,87.827.586.120.000.000,2010
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,21.808.983.767.999.900,2010
STRPRD,LANCASTER ST,1600 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,24.547.645.005.000.000,2010
STRPRD,LANCASTER ST,1700 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,17.954.762.509,2010
STRPRD,LANCASTER ST,1700 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,31.113.760.257.000.000,2010
STRPRD,LANCASTER ST,1800 BLK LANCASTER ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,18.402.491.033.999.900,2010
STRPRD,LANCASTER ST,1800 BLK LANCASTER ST,CONTRAFLOW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,18.718.438.954.999.900,2010
STRPRD,LANCASTER ST,1900 BLK LANCASTER ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,36.592.333.060.999.900,2010
STRPRD,LEAKIN ST,700 BLK LEAKIN ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,11.362.229.535,2010
STRPRD,LEAKIN ST,700 BLK LEAKIN ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,17.908.094.166.000.000,2010
STRPRD,N CENTRAL AVE,UNIT BLK N CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,17.835.707.006.000.000,2010
STRPRD,N CENTRAL AVE,UNIT BLK N CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,26.089.441.303.000.000,2010
STRPRD,N CENTRAL AVE,UNIT BLK N CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,43.702.900.688,2010
STRPRD,N HIGHLAND AVE,99 BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.202.591.695,2010
STRPRD,N HIGHLAND AVE,100 BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,2.340.514.502,2010
STRPRD,N HIGHLAND AVE,100 BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,23.693.646.362.000.000,2010
STRPRD,N HIGHLAND AVE,UNIT BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,87.821.924.679.999.900,2010
STRPRD,N HIGHLAND AVE,UNIT BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,19.690.588.982,2010
STRPRD,PRESIDENT ST,197 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,80.667.817.819.999.900,2010
STRPRD,PRESIDENT ST,198 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,90.785.378.359.999.900,2010
STRPRD,PRESIDENT ST,199 BLK PRESIDENT ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,33.162.963.543.000.000,2010
STRPRD,PRESIDENT ST,200 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,24.406.767.816.999.900,2010
STRPRD,PRESIDENT ST,200 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,25.883.246.965.000.000,2010
STRPRD,PRESIDENT ST,200 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,72.987.341.932.000.000,2010
STRPRD,PRESIDENT ST,300 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,25.310.639.111,2010
STRPRD,PRESIDENT ST,500 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,32.946.652.505.999.900,2010
STRPRD,PRESIDENT ST,500 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,33.862.821.131.999.900,2010
STRPRD,PRESIDENT ST,600 BLK PRESIDENT ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,30.698.328.237.999.900,2010
STRPRD,S BROADWAY,2 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,15.507.400.652.000.000,2010
STRPRD,S BROADWAY,1 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,26.524.368.475,2010
STRPRD,S BROADWAY,0 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,40.919.577.035.999.900,2010
STRPRD,S BROADWAY,1 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,15.113.648.520.999.900,2010
STRPRD,S BROADWAY,1 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,26.566.366.074.000.000,2010
STRPRD,S BROADWAY,100 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,41.280.140.746.000.000,2010
STRPRD,S BROADWAY,200 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,59.518.547.492.000.000,2010
STRPRD,S BROADWAY,200 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,59.520.062.532.999.900,2010
STRPRD,S BROADWAY,300 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,36.448.489.717.000.000,2010
STRPRD,S BROADWAY,300 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,36.468.398.866.000.000,2010
STRPRD,S BROADWAY,400 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,37.785.965.398.000.000,2010
STRPRD,S BROADWAY,400 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,37.834.136.724.000.000,2010
STRPRD,S BROADWAY,500 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,37.298.317.922.000.000,2010
STRPRD,S BROADWAY,500 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,37.377.020.069.000.000,2010
STRPRD,S BROADWAY,600 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,37.318.004.388.999.900,2010
STRPRD,S BROADWAY,600 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,37.436.402.203,2010
STRPRD,S BROADWAY,700 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,35.292.343.176.000.000,2010
STRPRD,S BROADWAY,700 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,35.469.062.186.999.900,2010
STRPRD,S BROADWAY,800 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,11.784.407.628,2010
STRPRD,S BROADWAY,800 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,16.018.222.086,2010
STRPRD,S BROADWAY,800 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,27.241.522.249.000.000,2010
STRPRD,S CAROLINE ST,300 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,13.369.999.042.000.000,2010
STRPRD,S CAROLINE ST,300 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,22.896.158.894.000.000,2010
STRPRD,S CAROLINE ST,400 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,97.260.046.160.000.000,2010
STRPRD,S CAROLINE ST,400 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,28.038.404.918.999.900,2010
STRPRD,S CAROLINE ST,500 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,18.441.114.952.000.000,2010
STRPRD,S CAROLINE ST,500 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,18.657.406.534,2010
STRPRD,S CAROLINE ST,600 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,37.133.977.930.999.900,2010
STRPRD,S CAROLINE ST,700 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,35.951.250.837.999.900,2010
STRPRD,S CAROLINE ST,800 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,12.535.991.635.000.000,2010
STRPRD,S CAROLINE ST,800 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,26.177.860.027.000.000,2010
STRPRD,S CAROLINE ST,900 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,47.861.369.889.999.900,2010
STRPRD,S CENTRAL AVE,901 BLK S CAROLINE ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,67.410.176.140.000.000,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,75.468.575.759.999.900,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,26.006.974.516.999.900,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,33.642.376.122.000.000,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.742.343.418,2010
STRPRD,S CENTRAL AVE,100 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,1.092.078.315,2010
STRPRD,S CENTRAL AVE,200 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,49.894.785.694.000.000,2010
STRPRD,S CENTRAL AVE,300 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,30.007.151.420.999.900,2010
STRPRD,S CENTRAL AVE,400 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,14.178.555.675.999.900,2010
STRPRD,S CENTRAL AVE,400 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,22.838.797.446.000.000,2010
STRPRD,S CENTRAL AVE,500 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,13.803.676.052,2010
STRPRD,S CENTRAL AVE,500 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,23.655.718.050.999.900,2010
STRPRD,S CENTRAL AVE,600 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,37.315.388.762.999.900,2010
STRPRD,S CENTRAL AVE,700 BLK S CENTRAL AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,30.447.810.953.999.900,2010
STRPRD,S CENTRAL AVE,UNIT BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,10.870.799.029,2010
STRPRD,S CENTRAL AVE,UNIT BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,12.059.663.917,2010
STRPRD,S CENTRAL AVE,UNIT BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,20.206.286.415,2010
STRPRD,S CENTRAL AVE,UNIT BLK S CENTRAL AVE,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,43.391.112.199.000.000,2010
STRPRD,S HAVEN ST,400 BLK S HAVEN ST,SIDEPATH,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,34.444.056.691.999.900,2010
STRPRD,S HIGHLAND AVE,401 BLK S HAVEN ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,11.303.437.085,2010
STRPRD,S HIGHLAND AVE,100 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,17.964.108.304.000.000,2010
STRPRD,S HIGHLAND AVE,100 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,23.401.549.729.999.900,2010
STRPRD,S HIGHLAND AVE,200 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,58.770.615.360.000.000,2010
STRPRD,S HIGHLAND AVE,200 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,24.548.298.819.999.900,2010
STRPRD,S HIGHLAND AVE,200 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,29.292.900.304,2010
STRPRD,S HIGHLAND AVE,300 BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,36.404.229.409.999.900,2010
STRPRD,S HIGHLAND AVE,UNIT BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,62.121.092.050.000.000,2010
STRPRD,S HIGHLAND AVE,UNIT BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,95.561.753.530.000.000,2010
STRPRD,S HIGHLAND AVE,UNIT BLK S HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK,BANK/GOUGH,15.120.527.812,2010
STRPRD,S MONTFORD AVE,UNIT BLK S HIGHLAND AVE,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,4.740.281.092,2010
STRPRD,S PRESIDENT ST,100 BLK S PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,24.669.670.504.000.000,2010
STRPRD,S PRESIDENT ST,100 BLK S PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,25.914.788.983,2010
STRPRD,S PRESIDENT ST,UNIT BLK S PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,68.229.919.997.000.000,2010
STRPRD,VAN LILL ST,700 BLK VAN LILL ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,17.366.647.968.999.900,2010
STRPRD,VAN LILL ST,800 BLK VAN LILL ST,SHARROW,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,12.013.145.711,2010
STRPRD,BANK ST,1296 BLK BANK ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,16.759.660.929.999.900,2010
STRPRD,BANK ST,1297 BLK BANK ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,36.078.307.100.000.000,2010
STRPRD,BANK ST,1298 BLK BANK ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,59.129.877.909.999.900,2010
STRPRD,BANK ST,1299 BLK BANK ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,98.652.136.209.999.900,2010
STRPRD,BANK ST,1300 BLK BANK ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,12.256.817.005.000.000,2010
